зайнятий	занят	0.769
зайнятися	заняться	0.809
зайнятих	занятых	0.848
зайняті	заняты	0.803
зайнятість	занятость	0.839
зайнято	занято	0.845
зайнятості	занятости	0.881
зайняття	занятия	0.734
закавказзя	закавказья	0.903
закадрове	закадровый	0.696
закарпатська	закарпатской	0.757
закарпатській	закарпатской	0.804
закарпатського	закарпатской	0.706
закарпатської	закарпатской	0.860
закарпатті	закарпатской	0.684
закарпаття	закарпатской	0.695
закинув	забив	0.727
закінчена	закончена	0.892
закінчений	закончен	0.763
закінченні	окончании	0.682
закінчення	окончания	0.714
